smiles,pka_value,filtered,filter_version
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,7.32,True,1.0
C=CCN=c1ncccn1CCC,11.42,True,1.0
C=CCNC,10.11,True,1.0
C=CCNCC=C,9.29,True,1.0
C=CCNc1ccccc1,4.17,True,1.0
C=CCNc1nc(C)c2nc(C)c(C)nc2n1,3.77,True,1.0
C=CCNc1nc(C)cc(C)n1,4.97,True,1.0
C=CCNc1ncccn1,3.52,True,1.0
C=CCO,15.5,True,1.0
C=CCOC(=N)N,9.7,True,1.0
C=CCOC(=S)S,1.52,True,1.0
C=CCOc1ccccc1OCC(O)CNC(C)C,9.5,True,1.0
C=CCOc1nc(N)nc(N)n1,3.43,True,1.0
C=CCOc1noc2c1CNCC2.Cl,7.5,True,1.0
C=CCS,10.0,True,1.0
C=CCS(=O)(=O)O,-0.89,True,1.0
C=CCSCC(=O)O,3.683,True,1.0
C=CC[As](=O)(O)O,4.48,True,1.0
C=CC[C@@H]1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(C(=N)N)cc1)N1CCC[C@@H]21,6.2,True,1.0
C=CC[N+]1(C)CCN(CCNC(=O)n2c(=O)n(C(C)C)c3ccccc32)CC1.[I-],6.28,True,1.0
C=CCc1c(C)nc(=N)n(C)c1C,11.94,True,1.0
C=CCc1c(C)nc(Cl)nc1C,-0.46,True,1.0
C=CCc1c(C)nc(N)nc1C,5.1,True,1.0
C=CCc1c(C)nc(NC)nc1C,5.31,True,1.0
C=CCc1c(C)nc(O)nc1C,3.91,True,1.0
C=CCc1c(O)[nH]c(=O)[nH]c1=O,4.78,True,1.0
C=CCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc([N+](=O)[O-])c1O,7.8,True,1.0
C=CCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,10.28,True,1.0
C=CCc1ccc(C(=O)O)cc1,4.34,True,1.0
C=CCc1ccc(O)c(OC)c1,10.19,True,1.0
C=CCc1ccc(O)cc1,10.23,True,1.0
C=CCc1ccc(OC)c(O)c1,10.02,True,1.0
C=CCc1cccc(C(=O)O)c1,4.32,True,1.0
C=CCc1cccc(CC=C)c1OC(C)C1=NCCN1,8.56,True,1.0
C=CCc1cccc(O)c1OC,9.92,True,1.0
C=CCc1cccc(OC)c1O,10.38,True,1.0
C=CCc1ccccc1C(C)OC1=NCCN1,7.4,True,1.0
C=CCc1ccccc1NCC1=NCCN1,6.77,True,1.0
C=CCc1ccccc1O,10.29,True,1.0
C=CCc1ccccc1OC(C)C1=NCCN1,7.4,True,1.0
C=CCc1ccccc1OCC(O)CNC(C)C,9.6,True,1.0
C=CCc1ccccc1O[C@@H](C)C1=NCCN1,7.8,True,1.0
C=CCc1ccccc1O[C@H](C)C1=NCCN1,7.4,True,1.0
C=CCn1c(=O)[nH]c(=O)n(CC=C)c1=O,7.21,True,1.0
C=CCn1c(=O)n(C(=O)NCCN2CCN(C)CC2)c2ccccc21,6.0,True,1.0
C=CCn1c(C)cc(C)nc1=N,11.11,True,1.0
C=CCn1cccnc1=N,10.48,True,1.0
C=CCn1cccnc1=NCCC,12.25,True,1.0
C=COc1ccccc1OC(C)C1=NCCN1,5.0,True,1.0
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1c(F)cccc1F,2.7,True,1.0
C=C[C@@H]1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(C(=N)N)cc1)N1CCC[C@@H]21,6.0,True,1.0
C=C[C@@]12CN(C)[C@@H]3[C@H]4CO[C@H](C[C@H]41)[C@@]1(C(O)=Nc4ccccc41)[C@@H]32,9.79,True,1.0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,8.77,True,1.0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,8.35,True,1.0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,8.34,True,1.0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,8.4,True,1.0
C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(O)cc12,7.63,True,1.0
C=Cc1c(C)c2cc3nc(c(C)c4nc(cc5[nH]c(cc1[nH]2)c(C)c5CC)C(C)=C4)[C@@H](CCC(=O)O)[C@@H]3C,1.5,True,1.0
C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4nc(cc5[nH]c(cc1[nH]2)c(C)c5CC)C(C)=C4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C,1.9,True,1.0
C=Cc1ccc(C)nc1,5.67,True,1.0
C=Cc1ccccn1,4.98,True,1.0
C=Cc1ccncc1,5.62,True,1.0
C=Cn1ccnc1C,7.75,True,1.0
C=NC(=O)CCc1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3nc12,7.15,True,1.0
CC#CC#CC(=O)O,1.94,True,1.0
CC#CC#CC=C=CC(O)CCC(=O)O,4.9,True,1.0
CC#CC#CCC(=O)O,3.23,True,1.0
CC#CC(=O)O,2.59,True,1.0
CC#CC(C)(C)N(C)C,8.91,True,1.0
CC#CCC(=O)O,3.59,True,1.0
CC#CCN(C)C,8.28,True,1.0
CC#CCOC(=O)Nc1cc(Cl)ccc1O,14.16,True,1.0
CC#CCOc1noc2c1CNCC2.Cl,7.6,True,1.0
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)cc2)cc1,4.1,True,1.0
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCCc4cccc(OC)c43)s2)cc1,3.4,True,1.0
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(N3CCC4(CCc5ccccc54)CC3)s2)cc1,3.4,True,1.0
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc3nc(-c4c(C)cccc4C)nn3c2)cc1,4.3,True,1.0
CC#Cc1c(C)nc(=N)n(C)c1C,10.92,True,1.0
CC#Cc1c(C)nc(N)nc1C,3.99,True,1.0
CC#Cc1c(C)nc(NC)nc1C,4.08,True,1.0
CC#Cc1c(C)nc(O)nc1C,2.67,True,1.0
CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1,7.5,True,1.0
CC(/C=C/C(C)=C/[C@@H]1Cc2nc(cs2)CCCCC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\CN(C)C,11.0,True,1.0
CC(/C=C/C(C)=C/[C@@H]1Cc2nc(cs2)CCCCC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\CN1CCCC1,11.0,True,1.0
CC(/C=C/C(C)=C/[C@@H]1Cc2nc(cs2)CCCCC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\CN1CCOCC1,8.36,True,1.0
CC(/N=C(/NC#N)Nc1cccnc1)C(C)(C)C,2.7,True,1.0
CC(/N=C(/S)Nc1cccnc1)C(C)(C)C,2.97,True,1.0
CC(=C(C#N)C#N)c1oc(C)nc1C,-0.33,True,1.0
CC(=CC(=O)O)c1cc(C)cc(C)c1O,4.54,True,1.0
CC(=CC(C)=Nc1ccccc1)Nc1ccccc1,7.2,True,1.0
CC(=CCc1ncnc2nc[nH]c12)CO,4.4,True,1.0
CC(=CCl)C(=O)O,4.04,True,1.0
CC(=N)N,12.4,True,1.0
CC(=N)N1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.Cl,10.74,True,1.0
CC(=N)N1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.Cl,10.92,True,1.0
CC(=N)Nc1ccc(Cl)cc1,9.5,True,1.0
CC(=N)Nc1nsc2ccccc12,6.99,True,1.0
CC(=NO)C(=O)CBr,8.75,True,1.0
CC(=NO)C(=O)CCl,8.8,True,1.0
CC(=NO)C(=O)CI,8.78,True,1.0
CC(=NO)C(=O)CN1CCCCC1,8.15,True,1.0
CC(=NO)C(=O)CO,9.07,True,1.0
CC(=NO)C(=O)c1ccccc1,9.31,True,1.0
CC(=NO)C(C)(C)C(N)C(N)C(C)(C)C(C)=NO,8.34,True,1.0
CC(=NO)C(C)(C)CCCCCN,9.12,True,1.0
CC(=NO)C(C)(C)CCCN,9.14,True,1.0
CC(=NO)C(C)(C)N,9.12,True,1.0
CC(=NO)C(C)(C)NC(C)C,9.16,True,1.0
CC(=NO)C(CN(C)C)=NO,8.4,True,1.0
CC(=NO)C(CN1CCCCC1)=NO,8.47,True,1.0
CC(=NO)C(CO)=NO,10.05,True,1.0
CC(=NO)[N+](=O)[O-],7.4,True,1.0
CC(=NO)c1cccc[n+]1C.[I-],9.0,True,1.0
CC(=NO)c1nc(C)oc1C,1.28,True,1.0
CC(=NO)c1ocnc1C,0.18,True,1.0
CC(=Nc1ccccc1)Nc1ccccc1,8.298,True,1.0
CC(=Nc1ncncc1N)C(=O)O,3.04,True,1.0
CC(=O)/C(=N\O)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,8.4,True,1.0
CC(=O)/C(C)=N/O,9.28,True,1.0
CC(=O)/C=C(O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,8.03,True,1.0
CC(=O)/C=C(O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,9.26,True,1.0
CC(=O)/C=C/C(=O)O,3.24,True,1.0
CC(=O)/C=N/O,8.3,True,1.0
CC(=O)C(=NO)C(C)=O,7.5,True,1.0
CC(=O)C(=NO)C(C)C,9.5,True,1.0
CC(=O)C(=O)O,2.39,True,1.0
CC(=O)C(C#N)C(=O)Nc1ccccc1,3.4,True,1.0
CC(=O)C(C(=O)Nc1ccccc1)c1ccccc1,10.0,True,1.0
CC(=O)C(C(C)=O)C(=O)Nc1ccccc1,6.81,True,1.0
CC(=O)C(C(C)=O)C(C)C,12.85,True,1.0
CC(=O)C(C(C)=O)C1NC(=O)Nc2nccnc21,8.02,True,1.0
CC(=O)C(C(C)=O)c1ccccc1,9.32,True,1.0
CC(=O)C(C)C(=O)C(C)C,11.8,True,1.0
CC(=O)C(C)C(=O)Nc1ccccc1,12.4,True,1.0
CC(=O)C(C)C(=O)c1ccc[se]1,10.4,True,1.0
CC(=O)C(C)C(=O)c1ccccc1,11.13,True,1.0
CC(=O)C(C)C(C)=O,10.95,True,1.0
CC(=O)C(CC(=O)O)C(=O)O,2.86,True,1.0
CC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,6.83,True,1.0
CC(=O)C(CCc1ccccc1)C(=O)Nc1ccccc1,12.25,True,1.0
CC(=O)C(CN(C)C)=NO,7.05,True,1.0
CC(=O)C(CN1CCCCC1)=NO,7.15,True,1.0
CC(=O)C(CN1CCCCC1)c1ccccc1,8.8,True,1.0
CC(=O)C(CN1CCOCC1)c1ccccc1,6.23,True,1.0
CC(=O)C(Cc1ccccc1)C(=O)Nc1ccccc1,11.89,True,1.0
CC(=O)C(Cl)C(=O)Nc1ccccc1,8.4,True,1.0
CC(=O)C(Cl)Cl,14.9,True,1.0
CC(=O)C(N)C(=O)OCc1ccccc1,5.2,True,1.0
CC(=O)C(O)CC([N+](=O)[O-])[N+](=O)[O-],3.98,True,1.0
CC(=O)C(O)[C@H]1O[C@@H](Oc2cnc3cnc(N(C)C)nc3n2)[C@@](O)(C(C)=O)[C@](O)(C(C)=O)[C@@]1(O)C(C)=O,1.81,True,1.0
CC(=O)C(O)[C@H]1O[C@@H](Oc2cnc3cnc(N)nc3n2)[C@@](O)(C(C)=O)[C@](O)(C(C)=O)[C@@]1(O)C(C)=O,2.56,True,1.0
CC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,9.53,True,1.0
CC(=O)C1=CCCC2CCC1N2,9.4,True,1.0
CC(=O)C1C(=O)c2ccccc2C1=O,2.9,True,1.0
CC(=O)C1CC(C(=O)O)C1(C)C,4.63,True,1.0
CC(=O)C1CC(CC(=O)O)C1(C)C,4.82,True,1.0
CC(=O)C1CCCC1=O,7.82,True,1.0
CC(=O)C1CCCCC1=O,10.09,True,1.0
CC(=O)C=C(C)C,0.25,True,1.0
CC(=O)C=NO,8.35,True,1.0
CC(=O)C=O,11.0,True,1.0
CC(=O)CBr,16.1,True,1.0
CC(=O)CC(=O)C(C)(C)C,10.0,True,1.0
CC(=O)CC(=O)C(C)C,9.42,True,1.0
CC(=O)CC(=O)C(F)(F)F,6.3,True,1.0
CC(=O)CC(=O)CC(C)C,8.95,True,1.0
CC(=O)CC(=O)Nc1ccccc1,10.68,True,1.0
CC(=O)CC(=O)Nc1ccccn1,9.72,True,1.0
CC(=O)CC(=O)O,3.6,True,1.0
CC(=O)CC(=O)c1ccc[se]1,8.55,True,1.0
CC(=O)CC(=O)c1ccccc1,8.68,True,1.0
CC(=O)CC(C)(C)O,0.52,True,1.0
CC(=O)CC(C)=O,-5.0,True,1.0
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4.85,True,1.0
CC(=O)CC(c1ccccc1)c1c(S)c2ccccc2oc1=O,6.6,True,1.0
CC(=O)CC1=Nc2c(O)nc(N)nc2N(C)C1,-1.35,True,1.0
CC(=O)CC1=Nc2c(O)nc(N)nc2N(c2ccccc2)C1,-0.97,True,1.0
CC(=O)CC1CCCCN1,9.45,True,1.0
CC(=O)CC1NC(=O)Nc2nccnc21,12.38,True,1.0
CC(=O)CC1Nc2ncncc2N=C1O,4.69,True,1.0
CC(=O)CCC(=O)O,4.6,True,1.0
CC(=O)CCC(C)=O,18.7,True,1.0
CC(=O)CCC([N+](=O)[O-])[N+](=O)[O-],4.86,True,1.0
CC(=O)CCCC(=O)O,4.8,True,1.0
CC(=O)CCCCN(C)C,9.62,True,1.0
CC(=O)CCCN(C)C,9.07,True,1.0
CC(=O)CCN(C)C,8.37,True,1.0
CC(=O)CCNC(CC(=O)O)c1ccccc1,8.6,True,1.0
CC(=O)CCc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,6.9,True,1.0
CC(=O)CCl,16.5,True,1.0
CC(=O)CS,7.86,True,1.0
CC(=O)CS(C)(=O)=O,10.03,True,1.0
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,8.51,True,1.0
CC(=O)C[N+](=O)[O-],5.1,True,1.0
CC(=O)Cc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,6.2,True,1.0
CC(=O)Cc1nc2ccccc2n(C)c1=O,-0.88,True,1.0
CC(=O)Cc1nc2cccnc2n(C)c1=O,0.67,True,1.0
CC(=O)Cc1nc2nc(N)nc(O)c2n(Cc2ccccc2)c1=O,1.04,True,1.0
CC(=O)Cc1nc2ncccc2n(C)c1=O,1.58,True,1.0
CC(=O)N(C)C,-0.19,True,1.0
CC(=O)N(C)c1cc[n+]([O-])cc1,1.36,True,1.0
CC(=O)N(C)c1cccc[n+]1[O-],-1.02,True,1.0
CC(=O)N(C)c1ccccc1,-0.5,True,1.0
CC(=O)N(C)c1ccccc1O,8.6,True,1.0
CC(=O)N(C)c1ccccc1S,5.6,True,1.0
CC(=O)N(C)c1ccccn1,2.01,True,1.0
CC(=O)N(C)c1cccnc1,3.52,True,1.0
CC(=O)N(C)c1ccncc1,4.62,True,1.0
CC(=O)N(CCNC(=O)Nc1ccccc1Br)c1cccc(C)c1,6.6,True,1.0
CC(=O)N(N)C1CCN(C)CC1,8.7,True,1.0
CC(=O)N(N=C(C)C)C1CCN(C)CC1,8.6,True,1.0
CC(=O)N(O)CCc1ccccc1,8.83,True,1.0
CC(=O)N(O)c1ccccc1,8.1,True,1.0
CC(=O)N(c1c(C)cccc1C)N1CCN(C(=O)OCc2ccccc2)CC1,4.5,True,1.0
CC(=O)N(c1c(C)cccc1C)[NH+]1CC[NH+](C)CC1.[Cl-].[Cl-],3.8,True,1.0
CC(=O)N(c1c(C)cccc1C)[NH+]1CC[NH2+]CC1.[Cl-].[Cl-],4.2,True,1.0
CC(=O)N(c1cc(C)ccc1C)[NH+]1CC[NH2+]CC1.[Cl-].[Cl-],3.8,True,1.0
CC(=O)N1C(=O)NC(=O)C1C,7.2,True,1.0
CC(=O)N1CCCc2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc21,7.2,True,1.0
CC(=O)N1CCN(C(C)=O)c2c(C)ncnc21,2.12,True,1.0
CC(=O)N1CCN(C(C)=O)c2c(N(C)C)nc(N(C)C)nc21,3.74,True,1.0
CC(=O)N1CCN(CCC[C@@]2(c3ccccc3)CC(c3cc(F)ccc3F)=NN2C(C)=O)CC1,6.7,True,1.0
CC(=O)N1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,7.86,True,1.0
CC(=O)N1CCN(Cc2ccc(-c3ccc(CN4CCN(C(C)=O)CC4)cc3)cc2)CC1,6.7,True,1.0
CC(=O)N1CCN(Cc2ccccc2)c2ncnc(C)c21,5.45,True,1.0
CC(=O)N1CCN([C@@H]2CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](Cc3ccccc3)CNC2=O)CC1,9.6,True,1.0
CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,6.3,True,1.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OCC56CCC(CC5)O6)c4)c4c(N)ncnc43)C2)CC1,5.9,True,1.0
CC(=O)N1CCNC1=N,9.06,True,1.0
CC(=O)N1CCNCC1,7.94,True,1.0
CC(=O)N1CCNc2nc(N(C)C)nc(N(C)C)c21,5.84,True,1.0
CC(=O)N1CCNc2nc(N)nc(N)c21,5.84,True,1.0
CC(=O)N1CCNc2ncnc(C)c21,5.23,True,1.0
CC(=O)N1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,2.0,True,1.0
CC(=O)N1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccc3)CC2)C1,9.5,True,1.0
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CC(F)C1)c1ccccc1,7.1,True,1.0
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CC2CCC1C2)c1ccccc1,10.1,True,1.0
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CCCC1)c1ccccc1,9.4,True,1.0
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CCOCC1)c1ccccc1,7.1,True,1.0
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1C[C@H]2C[C@@H]1CO2)c1ccccc1,8.0,True,1.0
CC(=O)N=C(N(C)C)N(C)C,7.5,True,1.0
CC(=O)N=C1NCCN1,7.48,True,1.0
CC(=O)N=c1ccccn1C,7.12,True,1.0
CC(=O)N=c1ccn(C)cc1,11.03,True,1.0
CC(=O)NC(=N)N,7.6,True,1.0
CC(=O)NC(=N)NC(C)=O,4.93,True,1.0
CC(=O)NC(=O)NCc1ccccc1,12.0,True,1.0
CC(=O)NC(C(=O)CCC(=O)O)C(=O)OCc1ccccc1,4.35,True,1.0
CC(=O)NC(C)(C)C,0.32,True,1.0
CC(=O)NC(C1=NCCS1)C(C)C,3.64,True,1.0
CC(=O)NC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)O,2.35,True,1.0
CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,4.76,True,1.0
CC(=O)NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,4.13,True,1.0
CC(=O)NC(Cc1ccc(O)c(I)c1)C(=O)O,3.19,True,1.0
CC(=O)NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,7.0,True,1.0
CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,9.1,True,1.0
CC(=O)NC1=NCCCN1,8.34,True,1.0
CC(=O)NC1CC(=O)NC1=O,8.85,True,1.0
CC(=O)NC1CCN(Cc2ccc(NCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,8.6,True,1.0
CC(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(N)=O,3.78,True,1.0
CC(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)O,3.25,True,1.0
CC(=O)NCC(=O)NC(Cc1cn(Cc2ccccc2)cn1)C(=O)NCC(=O)O,3.3,True,1.0
CC(=O)NCC(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)O,3.08,True,1.0
CC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)O,3.16,True,1.0
CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)O,3.29,True,1.0
CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,3.08,True,1.0
CC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,3.93,True,1.0
CC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,2.99,True,1.0
CC(=O)NCC(=O)O,3.6,True,1.0
CC(=O)NCC(C)C,0.01,True,1.0
CC(=O)NCC([N+](=O)[O-])[N+](=O)[O-],4.0,True,1.0
CC(=O)NCCC([N+](=O)[O-])[N+](=O)[O-],4.28,True,1.0
CC(=O)NCCCC[C@H](N)C(=O)O,9.46,True,1.0
CC(=O)NCCN,9.05,True,1.0
CC(=O)NCCN1CCCc2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc21,6.9,True,1.0
CC(=O)NCCS,9.92,True,1.0
CC(=O)NCCS(=O)(=O)C[C@H](N)C(=O)O,7.44,True,1.0
CC(=O)NCCS(=O)C[C@H](N)C(=O)O,7.57,True,1.0
CC(=O)NCCSC[C@H](N)C(=O)O,8.65,True,1.0
CC(=O)NCCc1c[nH]cn1,6.99,True,1.0
CC(=O)NCCc1nc(I)[nH]c1I,2.99,True,1.0
CC(=O)NCCc1nc[nH]c1I,4.73,True,1.0
CC(=O)NCc1ccc(S(N)(=O)=O)cc1,10.2,True,1.0
CC(=O)NCc1nnn(Cc2ccccc2)c1N,1.0,True,1.0
CC(=O)NN,3.24,True,1.0
CC(=O)NN1C=C2OC(C)N=C2N(NC(C)=O)C1,1.48,True,1.0
CC(=O)NN=C1CCN(C)CC1,7.45,True,1.0
CC(=O)NNC(=O)[C@@H](N)Cc1ccc(O)cc1,6.93,True,1.0
CC(=O)NNC1CCN(C)CC1,8.7,True,1.0
CC(=O)NNc1ccccc1,1.3,True,1.0
CC(=O)NO,8.7,True,1.0
CC(=O)NOCCc1ccccc1,9.58,True,1.0
CC(=O)NS(=O)(=O)c1ccc(N)cc1,5.38,True,1.0
CC(=O)NS(=O)(=O)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,8.7,True,1.0
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,3.97,True,1.0
CC(=O)N[C@@H](CCCCN)C(=O)N(C)CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N(C)[C@@H](CC(=O)O)C(N)=O,3.6,True,1.0
CC(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCC(=O)N(C)[C@@H](CC(C)C)C(N)=O,9.94,True,1.0
CC(=O)N[C@@H](CCCCN)C(=O)O,10.53,True,1.0
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,6.22,True,1.0
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,6.1,True,1.0
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,6.96,True,1.0
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,7.02,True,1.0
CC(=O)N[C@@H](CN[C@@H]1CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)CNC1=O)[C@@H](O)[C@H](O)[C@H](O)CO,8.1,True,1.0
CC(=O)N[C@@H](CS)C(=O)O,9.52,True,1.0
CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,7.08,True,1.0
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,3.81,True,1.0
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](CC(C)C)C(N)=O,10.06,True,1.0
CC(=O)N[C@@H]1[C@@H](CO)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CNC(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2,8.7,True,1.0
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)CCC(=O)N[C@@H]1CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)CNC1=O,7.6,True,1.0
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)C[C@H](NC(C)=O)C(=O)N[C@@H]1CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)CNC1=O,7.7,True,1.0
CC(=O)N[S+]([O-])(=NC(=O)Nc1ccc(Cl)cc1)c1ccc(C)cc1,5.6,True,1.0
CC(=O)N[n+]1cc([O-])c(C)c(-c2ccccc2)c1,4.1,True,1.0
CC(=O)Nc1c(C)cccc1C(=O)O,4.05,True,1.0
